episode_id,frame_index,global_index,task_progress,comparison_condition,comparison_label,noise_seed,noise_id,translation_distance,orientation_control_distance,gripper_absolute_difference,arm_only_6d_distance,full_7d_distance,correct_gripper,altered_gripper,correct_gripper_regime,altered_gripper_regime,gripper_regime_threshold,gripper_regime_flip,correct_pred_action_x,altered_pred_action_x,signed_difference_x,correct_pred_action_y,altered_pred_action_y,signed_difference_y,correct_pred_action_z,altered_pred_action_z,signed_difference_z,correct_pred_action_roll,altered_pred_action_roll,signed_difference_roll,correct_pred_action_pitch,altered_pred_action_pitch,signed_difference_pitch,correct_pred_action_yaw,altered_pred_action_yaw,signed_difference_yaw,correct_pred_action_gripper,altered_pred_action_gripper,signed_difference_gripper,progress_bin_index,progress_bin
2,75,585,0.3061224489795918,unrelated,Unrelated,7120075,sha256:b5bcf08a551918ce,1.1307923168554601,0.06226896836161419,0.009560108184814342,1.1325054915011048,1.1325458418751377,0.9910809397697448,0.9815208315849304,closing,closing,0.0,False,-0.1487531960010528,-0.0206062346696853,0.1281469613313675,0.8007106781005859,-0.315358966588974,-1.11606964468956,0.2569062411785126,0.1278397142887115,-0.12906652688980108,0.0305554345250129,0.0815890356898307,0.051033601164817796,0.006084406748414,0.0270036906003952,0.020919283851981198,0.0142437368631362,0.0431466698646545,0.028902933001518298,0.9910809397697448,0.9815208315849304,-0.009560108184814342,1,20–40%
2,86,596,0.3510204081632653,unrelated,Unrelated,7120086,sha256:2044d658ac355c05,0.689382015651959,0.08443743575677619,0.0014835596084593616,0.6945338321936071,0.6945354166712087,0.9927011132240297,0.994184672832489,closing,closing,0.0,False,-0.1707183122634887,-0.0289057493209838,0.14181256294250488,0.7809797525405884,0.1804468035697937,-0.6005329489707947,0.1003331914544105,-0.2070703506469726,-0.3074035421013831,0.0152548979967832,0.0945283696055412,0.079273471608758,-0.0001071877777576,0.0287498272955417,0.0288570150732993,-0.0008709584362804,0.0026885271072387,0.0035594855435191,0.9927011132240297,0.994184672832489,0.0014835596084593616,1,20–40%
3,71,827,0.2473867595818815,unrelated,Unrelated,7130071,sha256:f0d40877179d5471,0.8695720565243815,0.10159429262661561,0.0042726993560789905,0.875486699946004,0.8754971260616061,0.993812620639801,0.989539921283722,closing,closing,0.0,False,0.0812312290072441,-0.1829206645488739,-0.264151893556118,0.1378621309995651,0.0197175666689872,-0.11814456433057789,0.98175048828125,0.1617375612258911,-0.8200129270553589,-0.0032120202668011,-0.0179680194705724,-0.014755999203771299,0.0109669994562864,0.0023985633160918,-0.0085684361401946,0.0516448244452476,0.1517959237098693,0.1001510992646217,0.993812620639801,0.989539921283722,-0.0042726993560789905,1,20–40%
3,73,829,0.2543554006968641,unrelated,Unrelated,7130073,sha256:35b819b4db1b177d,0.7699955127804525,0.01852721173290148,0.018647491931915394,0.7702183763561006,0.7704440772904797,0.9855886101722716,1.004236102104187,closing,closing,0.0,False,0.1072640717029571,-0.0489938855171203,-0.1562579572200774,0.0191034749150276,-0.0514267534017562,-0.07053022831678381,0.9370245933532716,0.1863568723201751,-0.7506677210330965,-0.0007197515224106,-0.0034728711470961,-0.0027531196246854996,0.0191787853837013,0.0296901650726795,0.010511379688978199,-0.0034272070042788,0.0115790851414203,0.0150062921456991,0.9855886101722716,1.004236102104187,0.018647491931915394,1,20–40%
3,95,851,0.3310104529616725,unrelated,Unrelated,7130095,sha256:862dd7670abe81e6,0.6551785398733323,0.08375297846200533,0.04274648427963257,0.6605100154515514,0.6618917905746208,0.986955463886261,1.0297019481658936,closing,closing,0.0,False,-0.2129374146461486,-0.0474101528525352,0.1655272617936134,0.7691823840141296,0.1380953788757324,-0.6310870051383972,0.4381639659404754,0.4980708658695221,0.059906899929046686,-0.0082408403977751,-0.0124259460717439,-0.004185105673968799,0.0705929547548294,0.1365288197994232,0.06593586504459378,0.0470023453235626,0.0984757170081138,0.051473371684551204,0.986955463886261,1.0297019481658936,0.04274648427963257,1,20–40%
3,106,862,0.3693379790940767,unrelated,Unrelated,7130106,sha256:3ee6dd6a377b9231,0.7077518381004453,0.05524386209744336,0.018378734588623047,0.70990460530553,0.7101424691701513,0.968365490436554,0.986744225025177,closing,closing,0.0,False,-0.1149842664599418,-0.0667539313435554,0.0482303351163864,0.8538958430290222,0.1812060475349426,-0.6726897954940796,0.0289374738931655,-0.1857132613658905,-0.214650735259056,0.0205805096775293,0.0719011127948761,0.0513206031173468,-0.0053103556856513,0.0151126384735107,0.020422994159162,0.0025078398175537,0.0015172315761446,-0.0009906082414091,0.968365490436554,0.986744225025177,0.018378734588623047,1,20–40%
4,57,1101,0.2345679012345679,unrelated,Unrelated,7140057,sha256:2427e2ae1d0fa049,0.3468812777458964,0.03268880322586241,1.9773374199867249,0.3484181090399362,2.0077994051166375,0.995323121547699,-0.982014298439026,closing,opening,0.0,True,0.4515481889247894,0.2575408816337585,-0.19400730729103088,0.2447272092103958,0.15739706158638,-0.08733014762401581,1.0123114585876465,0.7383384108543396,-0.2739730477333069,-0.0376344993710517,-0.0460508614778518,-0.0084163621068001,0.0380086936056613,0.0554470941424369,0.017438400536775596,0.0434984639286994,0.0698352232575416,0.026336759328842198,0.995323121547699,-0.982014298439026,-1.9773374199867249,1,20–40%
4,65,1109,0.2674897119341564,unrelated,Unrelated,7140065,sha256:1df0e7e4f0dd8910,0.6995470243337163,0.018683512332577357,2.020738959312439,0.6997964796190667,2.138481015714275,1.0159461498260498,-1.0047928094863892,closing,opening,0.0,True,0.2399456799030304,0.0121734701097011,-0.2277722097933293,0.1453959196805954,0.0514224953949451,-0.0939734242856503,0.9404566287994384,0.2857392430305481,-0.6547173857688903,-0.0321431346237659,-0.0376137644052505,-0.005470629781484604,-0.0169003307819366,-0.0138929365202784,0.0030073942616582004,0.0154408998787403,0.0330505967140197,0.0176096968352794,1.0159461498260498,-1.0047928094863892,-2.020738959312439,1,20–40%
4,83,1127,0.3415637860082304,unrelated,Unrelated,7140083,sha256:8975ed223e71eee5,1.132568797131258,0.04174730771995053,0.006869256496429332,1.1333379539824864,1.1333587713614883,1.001597285270691,0.9947280287742616,closing,closing,0.0,False,-0.1973068118095398,0.0379279032349586,0.2352347150444984,0.7980921864509583,-0.3097196519374847,-1.107811838388443,0.3147430121898651,0.3033570647239685,-0.011385947465896606,-0.0032913442701101,-0.0025811379309743,0.0007102063391357999,0.0432796478271484,0.0848045125603675,0.0415248647332191,0.0132070798426866,0.0089622102677822,-0.0042448695749044,1.001597285270691,0.9947280287742616,-0.006869256496429332,1,20–40%
4,90,1134,0.3703703703703703,unrelated,Unrelated,7140090,sha256:e892be108eeddd1e,0.44248505604108457,0.03028144769162348,0.0034407377243041992,0.4435200005568884,0.4435333466269134,0.9989061951637268,0.9954654574394226,closing,closing,0.0,False,-0.1674762666225433,-0.0219357460737228,0.1455405205488205,0.8464478254318237,0.4664106667041778,-0.38003715872764593,0.1648000478744506,-0.0089317560195922,-0.1737318038940428,-0.0253681670874357,-0.0155151225626468,0.009853044524788902,-0.0201780386269092,-0.0053497543558478,0.0148282842710614,0.010442079976201,0.0349370911717414,0.0244950111955404,0.9989061951637268,0.9954654574394226,-0.0034407377243041992,1,20–40%
5,61,1349,0.2194244604316546,unrelated,Unrelated,7150061,sha256:e2c6ed6cf6d697a8,0.7111862819607665,0.07907933061748082,0.0008146762847901501,0.7155693314977157,0.7155697952523826,0.9927255511283876,0.9919108748435974,closing,closing,0.0,False,0.1449619829654693,-0.0464439839124679,-0.1914059668779372,-0.0694159269332885,-0.0883546620607376,-0.01893873512744909,0.9222830533981324,0.2375999093055725,-0.6846831440925599,0.0003307741717435,-0.0203525405377149,-0.0206833147094584,-0.0162897557020187,-0.0296944864094257,-0.013404730707407001,0.0608209446072578,0.1359611749649047,0.0751402303576469,0.9927255511283876,0.9919108748435974,-0.0008146762847901501,1,20–40%
5,76,1364,0.2733812949640288,unrelated,Unrelated,7150076,sha256:51c9f43448b8b7be,0.5828584287194399,0.043622076749165926,1.980162799358368,0.5844885229918587,2.0646238266260446,1.0125452280044556,-0.9676175713539124,closing,opening,0.0,True,0.2788925766944885,0.5604156851768494,0.28152310848236084,0.7772300839424133,0.3053359091281891,-0.47189417481422424,0.7119541764259338,0.5175716280937195,-0.19438254833221436,-0.0014946570154279,-0.0097887907177209,-0.008294133702293,-0.0278076268732547,0.0129059571772813,0.040713584050536,-0.0109875444322824,0.0022976729087531,0.013285217341035499,1.0125452280044556,-0.9676175713539124,-1.980162799358368,1,20–40%
5,88,1376,0.316546762589928,unrelated,Unrelated,7150088,sha256:6c6c8b376a137748,0.8401775472515927,0.040117090735624666,0.002299785614013672,0.841134764395571,0.8411379083650095,1.0120947360992432,1.0097949504852295,closing,closing,0.0,False,-0.2965399622917175,0.0278723612427711,0.32441232353448857,0.8066612482070923,0.1223775893449783,-0.684283658862114,0.4868533313274383,0.8507363200187683,0.36388298869133,-0.0008574979729019,-0.0053063351660966,-0.0044488371931947,-0.0354813113808631,-0.0008916454389691,0.034589665941894,0.0056326696649193,0.0254605244845151,0.0198278548195958,1.0120947360992432,1.0097949504852295,-0.002299785614013672,1,20–40%
5,107,1395,0.3848920863309352,unrelated,Unrelated,7150107,sha256:6422d5d13ee0c0ff,1.063571709694127,0.06144699706228151,0.008799970149993896,1.0653452562947192,1.0653816004532375,1.0079683065414429,0.999168336391449,closing,closing,0.0,False,-0.3585239350795746,-0.0445746332406997,0.3139493018388749,0.5365184545516968,-0.3653278052806854,-0.9018462598323822,-0.0585053339600563,0.4097829759120941,0.4682883098721504,-0.004798580892384,-0.0044091767631471,0.00038940412923690014,-0.0285302735865116,0.0151699800044298,0.0437002535909414,-0.0203838013112545,-0.0635795146226883,-0.04319571331143379,1.0079683065414429,0.999168336391449,-0.008799970149993896,1,20–40%
6,70,1637,0.2317880794701986,unrelated,Unrelated,7160070,sha256:51f8149b02368796,1.0087623733913285,0.022153335202569856,2.0062440633773804,1.0090055977202026,2.2456864291498237,1.0055793523788452,-1.0006647109985352,closing,opening,0.0,True,-0.0651028379797935,-0.3109519779682159,-0.2458491399884224,-0.0066497921943664,-0.1178168207406997,-0.1111670285463333,0.6594058871269226,-0.3126031756401062,-0.9720090627670288,-0.0018703651148825,-0.0003568282700143,0.0015135368448682,-0.0187845602631568,-0.032617550343275,-0.0138329900801182,-0.022297166287899,-0.0050597693771123,0.017237396910786698,1.0055793523788452,-1.0006647109985352,-2.0062440633773804,1,20–40%
6,84,1651,0.2781456953642384,unrelated,Unrelated,7160084,sha256:b65ebe80d48b7914,0.7963709415521107,0.03928924306961303,1.9873436093330383,0.7973395269078151,2.141327845689783,1.000868320465088,-0.9864752888679504,closing,opening,0.0,True,-0.1892358064651489,-0.0079888775944709,0.181246928870678,0.8199731111526489,0.0445048473775386,-0.7754682637751104,0.4186175167560577,0.4208976924419403,0.002280175685882624,-0.0018622546922415,-0.0048606880009174,-0.0029984333086759,-0.0022193882614374,0.0289581976830959,0.0311775859445333,0.0183348786085844,0.0420543253421783,0.023719446733593903,1.000868320465088,-0.9864752888679504,-1.9873436093330383,1,20–40%
6,104,1671,0.3443708609271523,unrelated,Unrelated,7160104,sha256:ac1333e7dfdeb805,0.904937340087161,0.011972549122543124,1.990528166294098,0.9050165365431273,2.1866086326150507,1.0059783458709717,-0.9845498204231262,closing,opening,0.0,True,0.0288888067007064,0.1658244878053665,0.1369356811046601,0.7618476748466492,-0.1279976069927215,-0.8898452818393707,0.1697849929332733,0.2610844075679779,0.09129941463470462,-0.002558144275099,-0.0123791890218853,-0.0098210447467863,-0.0242648907005786,-0.0177591033279895,0.006505787372589101,0.0125285517424345,0.0103922598063945,-0.002136291936039999,1.0059783458709717,-0.9845498204231262,-1.990528166294098,1,20–40%
6,114,1681,0.3774834437086092,unrelated,Unrelated,7160114,sha256:1fc6c201303143dd,0.6038210781728375,0.020717793341255515,0.00599217414855957,0.6041763992467257,0.6042061134726837,1.0115386247634888,1.0175307989120483,closing,closing,0.0,False,0.2848270237445831,0.4563221037387848,0.17149507999420172,0.0849455222487449,-0.3422861993312835,-0.4272317215800284,0.1196420416235923,0.5103623867034912,0.39072034507989895,-0.0030708415433764,-0.0058083087205886,-0.0027374671772122,0.052647590637207,0.0494806692004203,-0.0031669214367866932,-0.0553807914257049,-0.0756712779402732,-0.0202904865145683,1.0115386247634888,1.0175307989120483,0.00599217414855957,1,20–40%
7,67,1937,0.2723577235772357,unrelated,Unrelated,7170067,sha256:df1036601f954563,0.8030892532167255,0.0469777555034648,2.015439987182617,0.8044620924222231,2.170059354045186,1.0074174404144287,-1.0080225467681885,closing,opening,0.0,True,-0.0040681138634681,-0.0872311219573021,-0.08316300809383399,0.2957837581634521,0.0517080686986446,-0.24407568946480748,0.8684356212615967,0.1078678593039512,-0.7605677619576455,-0.012444507330656,-0.0207343678921461,-0.0082898605614901,0.0468366220593452,0.0892845094203949,0.0424478873610497,0.0150951296091079,0.0334353744983673,0.0183402448892594,1.0074174404144287,-1.0080225467681885,-2.015439987182617,1,20–40%
7,83,1953,0.3373983739837398,unrelated,Unrelated,7170083,sha256:6c4c06a343cb50fc,0.8122840637486548,0.0443062844129241,2.013360917568207,0.8134915162793694,2.171495022202353,1.0188299417495728,-0.994530975818634,closing,opening,0.0,True,-0.0143948420882225,0.236006498336792,0.2504013404250145,0.792643666267395,0.031211145222187,-0.761432521045208,0.4582269489765167,0.3266021609306335,-0.13162478804588323,-0.0024016490206122,-0.0029196359682828,-0.0005179869476706002,-0.0107284290716052,0.0332129262387752,0.043941355310380396,-0.0138991521671414,-0.0195503309369087,-0.005651178769767302,1.0188299417495728,-0.994530975818634,-2.013360917568207,1,20–40%
7,89,1959,0.3617886178861789,unrelated,Unrelated,7170089,sha256:bd027dde059881f9,0.6429286079429297,0.03856079735115109,2.005951166152954,0.6440839463950254,2.1068185045214944,1.00843346118927,-0.997517704963684,closing,opening,0.0,True,0.0241877771914005,0.2463675141334533,0.2221797369420528,0.8596432209014893,0.2893655300140381,-0.5702776908874512,0.174867182970047,-0.0220508575439453,-0.1969180405139923,-0.0070065879262983,-0.0031132923904806,0.0038932955358177003,-0.0010880595073103,0.0355586782097816,0.0366467377170919,-0.0015533291734755,-0.0129020716995,-0.0113487425260245,1.00843346118927,-0.997517704963684,-2.005951166152954,1,20–40%
8,50,2167,0.2109704641350211,unrelated,Unrelated,7180050,sha256:48e17704a1e0bbd6,0.13996293816398817,0.043852154478853135,0.007169127464294434,0.14667186339558647,0.14684696762457464,-1.0005550384521484,-1.0077241659164429,opening,opening,0.0,False,-0.3102528750896454,-0.4337460994720459,-0.12349322438240051,-0.2207979559898376,-0.1665022373199463,0.0542957186698913,-0.5614392161369324,-0.5241428017616272,0.037296414375305176,0.0123056042939424,0.0017435019835829,-0.010562102310359499,0.0547173209488391,0.0578208491206169,0.0031035281717778015,0.0119394995272159,0.0543873682618141,0.042447868734598194,-1.0005550384521484,-1.0077241659164429,-0.007169127464294434,1,20–40%
8,67,2184,0.2827004219409282,unrelated,Unrelated,7180067,sha256:c14122ddb33335f0,0.4979428187509465,0.020058930409085633,0.026009500026703103,0.4983466779610299,0.49902495481331743,0.9843241572380066,1.0103336572647097,closing,closing,0.0,False,0.1644173562526703,0.0523911528289318,-0.11202620342373848,0.0236521065235137,-0.053055852651596,-0.0767079591751097,0.955414891242981,0.4763396680355072,-0.47907522320747375,0.0038434576708823,-0.0013029135297983,-0.0051463712006806,0.0225951969623565,0.0397864691913127,0.017191272228956198,-0.0016258596442639,0.0073371594771742,0.0089630191214381,0.9843241572380066,1.0103336572647097,0.026009500026703103,1,20–40%
8,73,2190,0.3080168776371308,unrelated,Unrelated,7180073,sha256:aef7b77da65ea097,0.5720663656506042,0.06586932152769326,0.00445348024368275,0.5758460681703136,0.5758632890829996,0.9982351660728456,1.0026886463165283,closing,closing,0.0,False,-0.0518674775958061,0.0736497044563293,0.1255171820521354,0.2970553636550903,-0.2455191612243652,-0.5425745248794555,0.8827549815177917,0.7519182562828064,-0.13083672523498535,-0.0010274571832269,-0.0021899060811847,-0.0011624488979578,0.0088616982102394,0.0304286368191242,0.0215669386088848,0.0456103011965751,0.107837975025177,0.0622276738286019,0.9982351660728456,1.0026886463165283,0.00445348024368275,1,20–40%
8,91,2208,0.3839662447257383,unrelated,Unrelated,7180091,sha256:8105e2d05c34eed4,0.7452730240217684,0.031858962141033786,2.061038374900818,0.7459536673301199,2.1918772905016968,1.001558542251587,-1.059479832649231,closing,opening,0.0,True,-0.2995714545249939,-0.1009997949004173,0.1985716596245766,0.7895384430885315,0.0712276846170425,-0.718310758471489,0.2800422608852386,0.2855947911739349,0.005552530288696289,-0.0007505965768359,-0.0057924636639654,-0.0050418670871295,-0.0405696928501129,-0.0093028498813509,0.031266842968762004,-0.0130935851484537,-0.0096356123685836,0.003457972779870101,1.001558542251587,-1.059479832649231,-2.061038374900818,1,20–40%
9,52,2407,0.203125,unrelated,Unrelated,7190052,sha256:a880f1ebf6037144,0.16562622408337255,0.06965098126657739,0.006108343601226807,0.17967555564269908,0.17977935687131408,-0.9937243461608888,-0.9998326897621156,opening,opening,0.0,False,-0.3271688520908355,-0.4815346002578735,-0.15436574816703796,-0.0283770412206649,-0.0191751420497894,0.0092018991708755,-0.4332124292850494,-0.3738947510719299,0.05931767821311951,-0.00023258238798,-0.0076091508381068,-0.0073765684501268,0.0343220606446266,0.0409539751708507,0.006631914526224102,0.0432813763618469,0.1122223883867263,0.0689410120248794,-0.9937243461608888,-0.9998326897621156,-0.006108343601226807,1,20–40%
9,64,2419,0.25,unrelated,Unrelated,7190064,sha256:658562511d64b630,0.6448971187480127,0.033060052509037305,2.0166653394699097,0.6457439591985268,2.1175278870089707,1.0095733404159546,-1.007091999053955,closing,opening,0.0,True,0.015064813196659,0.0580670535564422,0.0430022403597832,0.5384727716445923,0.191226989030838,-0.3472457826137543,0.9514706134796144,0.4097479283809662,-0.5417226850986482,-0.0279928650707006,-0.0404832251369953,-0.012490360066294701,0.010113475844264,0.0387522242963314,0.0286387484520674,-0.0017962942365556,0.0090101882815361,0.0108064825180917,1.0095733404159546,-1.007091999053955,-2.0166653394699097,1,20–40%
9,83,2438,0.32421875,unrelated,Unrelated,7190083,sha256:2e3e7311ab021fa7,0.6231551417624818,0.023577820606705845,0.023919522762298584,0.6236010297694999,0.624059602841553,0.9987706542015076,1.0226901769638062,closing,closing,0.0,False,-0.2188656330108642,-0.1931365728378296,0.025729060173034612,0.8078930377960205,0.2283163964748382,-0.5795766413211823,-0.025794044137001,-0.2532830834388733,-0.22748903930187228,-0.0013682071585208,-0.0018610034603625,-0.0004927963018417001,-0.0481512024998664,-0.0311533622443676,0.016997840255498803,-0.0052291969768702,0.0111031085252761,0.016332305502146302,0.9987706542015076,1.0226901769638062,0.023919522762298584,1,20–40%
9,98,2453,0.3828125,unrelated,Unrelated,7190098,sha256:baa649ce7a0098b8,0.7390917664983637,0.0342008247992826,0.024040043354034313,0.7398826499672925,0.7402730978544924,0.9905378222465516,1.014577865600586,closing,closing,0.0,False,-0.1206291541457176,0.0301811099052429,0.15081026405096049,0.7413225173950195,0.0424088239669799,-0.6989136934280397,0.2491240799427032,0.4362939298152923,0.1871698498725891,0.0052448753267526,-0.0017197162378579,-0.0069645915646105,0.0039044586010277,0.0371669232845306,0.0332624646835029,0.0081976447254419,0.0043506557121872,-0.0038469890132546997,0.9905378222465516,1.014577865600586,0.024040043354034313,1,20–40%
