episode_id,frame_index,source_eef_x,source_eef_y,source_eef_z,target_mj_x,target_mj_y,target_mj_z,ik_q1,ik_q2,ik_q3,ik_q4,ik_q5,ik_q6,ik_q7,ik_residual_m,ik_iterations
0,10,-0.000987736857496202,-0.052846409380435944,0.7043167948722839,0.47357679530978203,-0.10113661227514967,0.6723141628503799,-0.09714921701650217,-0.18525899370096652,-0.09784925168667472,-1.6534915442767018,-0.018898264097556818,1.4643091098421819,-0.7853,0.00010918783273408326,2
0,11,0.005451172590255737,-0.06159651651978493,0.7047938108444214,0.46920174174010754,-0.09534159377217293,0.672671924829483,-0.09245397530303245,-0.19839652439113864,-0.09263588317818475,-1.6644901693257883,-0.017766418703672637,1.4537622762222453,-0.7853,0.0001156008311996753,2
0,12,0.01228635199368,-0.07058724761009216,0.7051072120666504,0.4647063761949539,-0.08918993230909109,0.6729069757461548,-0.08741372414416039,-0.21181263856423174,-0.08700310175196836,-1.6758944385441283,-0.016541188467568413,1.4429021077849629,-0.7853,0.00011970063512519843,2
0,13,0.019388586282730103,-0.0797354057431221,0.7051109075546265,0.46013229712843895,-0.08279792144894599,0.6729097473621368,-0.08211830414530866,-0.2253011637932737,-0.08105310370179387,-1.6877348675224546,-0.015243066437632688,1.431787435451675,-0.7853,0.00012406875988422005,2
0,14,0.02677903324365616,-0.08892854303121567,0.7047979235649109,0.45553572848439217,-0.07614651918411254,0.6726750093698501,-0.07653633080256607,-0.2387170209068413,-0.07475214393039428,-1.6999008342137878,-0.013863536877460853,1.4205319730135408,-0.7853,0.00012734790629968936,2
0,15,0.034522250294685364,-0.09807527810335159,0.7043769359588623,0.4509623609483242,-0.06917762383818626,0.6723592686653137,-0.070598392534848,-0.25198321915467287,-0.06802214835367126,-1.7120215517137884,-0.012384890156367942,1.409364202779945,-0.7853,0.00012837965421197956,2
0,16,0.042465243488550186,-0.10715412348508835,0.703959584236145,0.4464229382574558,-0.062028929963707916,0.6720462548732757,-0.06441646515083663,-0.265011631279833,-0.06099428877782863,-1.7238512969306707,-0.01083571428299978,1.3984482667389062,-0.7853,0.00012894134685422878,2
0,17,0.050476133823394775,-0.11618513613939285,0.703359067440033,0.4419074319303036,-0.05481912866234779,0.6715958672761917,-0.05809634437939458,-0.27773830721212395,-0.0537945254793336,-1.7356138179797844,-0.009242355538963052,1.3876894187889866,-0.7853,0.0001309255279515549,2
0,18,0.058499932289123535,-0.1251625418663025,0.7022860646247864,0.43741872906684875,-0.0475977100431919,0.6707911151647568,-0.05168168795603311,-0.29008535034916455,-0.046478627068970595,-1.7476875346473646,-0.007615370069039812,1.376918940961955,-0.7853,0.0001344419140677398,2
0,19,0.06649694591760635,-0.13406382501125336,0.7004877328872681,0.4329680874943733,-0.04040039777755736,0.669442366361618,-0.04520119319512156,-0.3019656920953686,-0.03908625576284099,-1.760399134188622,-0.005962341905487969,1.366003239809161,-0.7853,0.00013901133166545487,2
0,20,0.07453333586454391,-0.14282545447349548,0.6977189779281616,0.42858727276325226,-0.03316764682531356,0.6673658001422882,-0.03859340426997729,-0.31326041055499093,-0.03155169342698188,-1.7740472969335217,-0.004266346696994427,1.3548391179060297,-0.7853,0.0001434422102400002,2
0,21,0.08261069655418396,-0.15131616592407227,0.6939708590507507,0.42434191703796387,-0.025898022204637522,0.66455471098423,-0.03184307104506319,-0.32378113734687985,-0.023865197595606766,-1.7885216041488665,-0.0025243435308586488,1.3435646189811425,-0.7853,0.00014623540250139906,2
0,22,0.09071802347898483,-0.15910162031650543,0.6895925998687744,0.4204491898417473,-0.01860142797231673,0.6612710165977478,-0.024938518310655543,-0.33304485340786505,-0.01602375084344891,-1.8029217336768637,-0.000735474399676751,1.3328275170468193,-0.7853,0.00014356364001344516,2
0,23,0.0984792485833168,-0.16585806012153625,0.6845853328704834,0.4170709699392319,-0.01161632537841796,0.6575155663490295,-0.018193813782832212,-0.3405962979418325,-0.008411941270139264,-1.8168937887696932,0.0010061761824433646,1.322979994892457,-0.7853,0.00013934847631525346,2
0,24,0.105777308344841,-0.17140018939971924,0.6787293553352356,0.4142999053001404,-0.005048071593046183,0.6531235831975937,-0.01172661163412715,-0.34616183327556194,-0.0011733290793980678,-1.8305842530172607,0.002664193036116501,1.3140529137632018,-0.7853,0.00013403054719114495,2
0,25,0.11275085061788559,-0.17583012580871582,0.6718674898147583,0.4120849370956421,0.001228116452693953,0.6479771840572357,-0.005440553178912687,-0.3498157627618806,0.005809699735284779,-1.8443289335921438,0.0042668543378882925,1.3058580093095427,-0.7853,0.00012800642179892552,2
0,26,0.11942223459482193,-0.17936791479587555,0.6638155579566956,0.4103160426020622,0.007232362031936654,0.6419382351636886,0.0006709352876738952,-0.3517238626089308,0.012546419523881356,-1.8585754848238736,0.005815083953213342,1.2981222245184916,-0.7853,0.0001228400892072536,2
0,27,0.12582403421401978,-0.1821405589580536,0.6547770500183105,0.4089297205209732,0.012993981689214715,0.6351593542098999,0.006627263448893202,-0.35202905976791515,0.019061295030357438,-1.8731449200843713,0.007314916439033246,1.290894085942364,-0.7853,0.00011739586775688279,2
0,28,0.13195931911468506,-0.18424367904663086,0.6452966928482056,0.40787816047668457,0.018515738099813467,0.6280490863323211,0.01242027012826398,-0.35095988894271907,0.025345549858668902,-1.887371999162401,0.008765251513428218,1.2844227355072801,-0.7853,0.00011152230692102682,2
0,29,0.13770093023777008,-0.18562741577625275,0.6359546780586243,0.4071862921118736,0.02368318811058999,0.6210425752401352,0.01792072641869287,-0.34866426489780344,0.031248996766019197,-1.9004454734837375,0.010128565773655906,1.279045110968222,-0.7853,0.00010490096901991502,2
0,30,0.14290916919708252,-0.1865997612476349,0.6268243789672852,0.40670011937618256,0.028370603173971193,0.6141948509216308,0.022991539192408494,-0.3456049512065325,0.03661267391548359,-1.912606242475077,0.011360482713920053,1.2744602759821986,-0.7853,0.00010230322805302803,2
0,31,0.14726872742176056,-0.18742139637470245,0.6176138520240784,0.4062893018126488,0.03229420557618143,0.6072869557142258,0.02734788409620182,-0.34207423855726693,0.041108652135428046,-1.9245639461731219,0.012369090561016904,1.2702094324281339,-0.7853,0.00010417860996177207,2
0,32,0.15065257251262665,-0.188097283244133,0.6084059476852417,0.4059513583779335,0.035339666157960914,0.6003810274600982,0.03086001243487709,-0.33817886106136513,0.04459861629705792,-1.9362856769521177,0.01311606585945595,1.266265269447381,-0.7853,0.00010673351737500682,2
0,33,0.15351223945617676,-0.18877209722995758,0.5993496775627136,0.4056139513850212,0.03791336640715601,0.5935888248682022,0.033918789097191336,-0.3341322031034776,0.04754959728668218,-1.947701413497393,0.013727086883788438,1.262577849683025,-0.7853,0.00010866247907694543,2
0,34,0.15601883828639984,-0.18947254121303558,0.590373694896698,0.4052637293934822,0.04016930535435678,0.5868568378686905,0.03667401190613435,-0.32992811244734604,0.05014382191452934,-1.9589167164399923,0.014250663301683147,1.2590972818557686,-0.7853,0.00010982446854884877,2
0,35,0.15765276551246643,-0.19019927084445953,0.5815514922142029,0.40490036457777023,0.04163983985781672,0.5802401858568191,0.038649098220316834,-0.32571613370565794,0.05183669827394678,-1.9699487471664678,0.014535960992833824,1.255753977622057,-0.7853,0.0001131989380909227,2
0,36,0.15824541449546814,-0.1910000443458557,0.5728716850280762,0.40449997782707214,0.04217322394251824,0.5737303304672241,0.039675658921013116,-0.32161923387559466,0.05244723315573674,-1.9809271763133667,0.014530874422515426,1.2524372538868154,-0.7853,0.00011684425531738069,2
0,37,0.15787570178508759,-0.1920117288827896,0.5641561150550842,0.4039941355586052,0.041840482503175735,0.5671936529874801,0.0398168354239968,-0.31769867154694664,0.0520617467360236,-1.9922054971977305,0.014256296792828273,1.2489596539282204,-0.7853,0.00011975847449284249,2
0,38,0.15666934847831726,-0.19358780980110168,0.5554812550544739,0.40320609509944916,0.04075476452708246,0.5606875079870224,0.039189875743755063,-0.31437463150252637,0.050818202354881686,-2.004034678544179,0.013748207160114614,1.245044404035672,-0.7853,0.00012517919735094142,2
0,39,0.15465813875198364,-0.19588413834571838,0.5470250844955444,0.4020579308271408,0.038944675773382204,0.5543453800678253,0.03781441260028314,-0.3119297130264861,0.0487449906250323,-2.0163793275502626,0.013013412862108494,1.2406002518579347,-0.7853,0.00013211693037703265,2
0,40,0.15190266072750092,-0.19865161180496216,0.5385082364082336,0.4006741940975189,0.03646474555134774,0.5479577440023422,0.035717726273110414,-0.3098770751803411,0.04589253466636284,-2.0292910199045933,0.012064832344922926,1.2357998422929914,-0.7853,0.00013504359204580458,2
0,41,0.1485120952129364,-0.20113666355609894,0.5296386480331421,0.39943166822195053,0.03341323658823969,0.5413055527210235,0.03294892365886704,-0.3070743460962595,0.04234430919113808,-2.0422570990329065,0.010927822173268565,1.2313348379818716,-0.7853,0.0001291184946282088,2
0,42,0.14449632167816162,-0.2028486281633377,0.5204532742500305,0.39857568591833115,0.029799040406942368,0.5344165223836899,0.02948202148145493,-0.302899223690456,0.03808778577327687,-2.0546489176558462,0.009599491864713669,1.2277394609265282,-0.7853,0.00011747532634942239,2
0,43,0.13982327282428741,-0.20405389368534088,0.5112269520759583,0.39797305315732956,0.025593296438455593,0.5274967807531357,0.025288507163159078,-0.2978054648906253,0.033090877015155534,-2.0663786780388644,0.008068056355978747,1.2248676353711474,-0.7853,0.00010828369629658,2
0,44,0.13446775078773499,-0.20497582852840424,0.5020160675048828,0.3975120857357979,0.020773326605558404,0.5205886173248291,0.020343992016586182,-0.2920673972853405,0.027329801343460747,-2.0775782675005416,0.006323680283662913,1.2225452492874447,-0.7853,0.0001007236086402778,2
0,45,0.12851427495479584,-0.2056143432855606,0.49282345175743103,0.3971928283572197,0.015415198355913165,0.5136941555142402,0.014722245241575161,-0.28563850091714843,0.0208921473625956,-2.088182779148665,0.004390842014703442,1.2208159409446915,-0.7853,9.288157062937258e-05,2
0,46,0.12231045216321945,-0.20577965676784515,0.48382294178009033,0.3971101716160774,0.009831757843494424,0.5069437730312347,0.008757846986778346,-0.2783860104017523,0.014147321639783017,-2.0977311290988774,0.0023803530578489496,1.2199311022686536,-0.7853,8.423472812972704e-05,2
0,47,0.11598997563123703,-0.20552366971969604,0.47491952776908875,0.397238165140152,0.004143328964710244,0.5002662125229835,0.0025989134277632003,-0.270292267477821,0.007254258871264782,-2.1063434679909743,0.00033919297663095004,1.219836510933026,-0.7853,7.630249040301219e-05,2
0,48,0.10976631194353104,-0.20487970113754272,0.4660615622997284,0.39756014943122864,-0.0014579683542251531,0.49362273842096327,-0.0035283863911970987,-0.2613507702542769,0.00045298803638247134,-2.11408314463783,-0.0016602162663899196,1.2204994496965809,-0.7853,6.949561601673483e-05,2
0,49,0.10373064130544662,-0.2038407325744629,0.45741355419158936,0.39807963371276855,-0.006890071928501121,0.487136732339859,-0.009516538490378272,-0.25173601976704396,-0.006147388152163895,-2.120792688415014,-0.0035853963669147774,1.2219081458914547,-0.7853,6.360577508019627e-05,2
0,50,0.09849197417497635,-0.20320014655590057,0.45011287927627563,0.3983999267220497,-0.011604872345924375,0.4816612261533737,-0.0147429267429512,-0.24351939369394052,-0.011886591429103699,-2.126369691107876,-0.005233576858222002,1.2232370799890486,-0.7853,7.640326925476671e-05,2
0,51,0.09802231192588806,-0.20453013479709625,0.450010746717453,0.3977349326014519,-0.012027568370103825,0.4815846267342567,-0.0147429267429512,-0.24351939369394052,-0.011886591429103699,-2.126369691107876,-0.005233576858222002,1.2232370799890486,-0.7853,0.000859172108097365,1
0,52,0.09767457097768784,-0.20563532412052155,0.44953685998916626,0.3971823379397392,-0.012340535223484037,0.48122921168804167,-0.015581284785146709,-0.24548684331012727,-0.012899636207677366,-2.1294863880084796,-0.005413834131386805,1.2213904547208392,-0.7853,0.0001542884074784029,2
0,53,0.09740383923053741,-0.20708757638931274,0.44906914234161377,0.39645621180534363,-0.012584193795919407,0.4808784234523773,-0.015581284785146709,-0.24548684331012727,-0.012899636207677366,-2.1294863880084796,-0.005413834131386805,1.2213904547208392,-0.7853,0.000984663514424039,1
0,54,0.09720782190561295,-0.2085791379213333,0.4487042725086212,0.39571043103933334,-0.012760609388351427,0.4806047710776329,-0.016065260906252113,-0.24800641560694503,-0.0135251966519411,-2.1335841923398022,-0.005476689777784447,1.218887149931039,-0.7853,0.00016107402332327068,2
0,55,0.09706569463014603,-0.20953644812107086,0.44844135642051697,0.39523177593946457,-0.012888523936271656,0.4804075840115547,-0.016065260906252113,-0.24800641560694503,-0.0135251966519411,-2.1335841923398022,-0.005476689777784447,1.218887149931039,-0.7853,0.0006861434235607341,1
0,56,0.0972689613699913,-0.2094707041978836,0.4480198621749878,0.3952646479010582,-0.012705583870410916,0.4800914633274078,-0.016065260906252113,-0.24800641560694503,-0.0135251966519411,-2.1335841923398022,-0.005476689777784447,1.218887149931039,-0.7853,0.0008078383964917606,1
0,57,0.09791381657123566,-0.20986387133598328,0.44789791107177734,0.39506806433200836,-0.012125214189290995,0.48,-0.016065260906252113,-0.24800641560694503,-0.0135251966519411,-2.1335841923398022,-0.005476689777784447,1.218887149931039,-0.7853,0.0011980756376316567,1
0,58,0.0997372716665268,-0.21032166481018066,0.44815003871917725,0.39483916759490967,-0.010484104603528971,0.4801890957355499,-0.01349754047409601,-0.24966656444540297,-0.01090856814203528,-2.1363102751287864,-0.0045399276245610826,1.2173305225043622,-0.7853,0.0001485076748166913,2
0,59,0.10238514840602875,-0.2107122242450714,0.4493606686592102,0.3946438878774643,-0.008101015537977208,0.48109706819057463,-0.01075333399221238,-0.2515737186882061,-0.008107935137466118,-2.1359353275806026,-0.0035658068683948442,1.2169922096363632,-0.7853,0.00013617175890493242,2
0,60,0.10544732958078384,-0.21093828976154327,0.4522779881954193,0.39453085511922836,-0.0053450524806976235,0.48328505784273146,-0.007584133975208546,-0.25498779622704504,-0.004855650246789927,-2.133817780887027,-0.0024679199514914462,1.2167543078625962,-0.7853,0.00012785780800541512,2
0,61,0.10889944434165955,-0.2111123502254486,0.4575667977333069,0.3944438248872757,-0.002238149195909492,0.48725166499614714,-0.004016994320029575,-0.26064980916201497,-0.0011798965065547688,-2.1294483396687496,-0.0012560470953618377,1.216524561981368,-0.7853,0.00011145233353101241,2
0,62,0.1125345379114151,-0.21151462197303772,0.465774267911911,0.39424268901348114,0.0010334350168705042,0.49340726763010023,-0.0002714331268831821,-0.2692636572495575,0.0026855321105840723,-2.1225141096443974,-3.678457110680919e-06,1.216148062090826,-0.7853,8.378951876885075e-05,2
0,63,0.11589488387107849,-0.21225504577159882,0.47634780406951904,0.3938724771142006,0.0040577463805675645,0.5013374197483063,0.0031832452843789066,-0.28017510432259357,0.006237998278467666,-2.113440306000827,0.0011338098659674086,1.2157279611668268,-0.7853,5.514555094769937e-05,2
0,64,0.11930183321237564,-0.21291488409042358,0.4880346953868866,0.3935425579547882,0.007124000787734994,0.5101025882363319,0.006664483334685594,-0.2915223045740222,0.009821634198203363,-2.102783945310539,0.0022650196917761633,1.2158136621983764,-0.7853,3.353945799777994e-05,2
0,65,0.12320845574140549,-0.21306383609771729,0.5001004934310913,0.39346808195114136,0.01063996106386185,0.5191519367694855,0.010612339737840197,-0.3020262816027257,0.013919899930675344,-2.090719462197342,0.0035382944886010893,1.2168710324378038,-0.7853,1.756243919335488e-05,2
0,66,0.12741008400917053,-0.2126135528087616,0.5122312307357788,0.3936932235956192,0.014421426504850399,0.5282499897480011,0.014806637660696498,-0.31125531335314216,0.01829970019366128,-2.0774622748211296,0.004879631149468345,1.2189930907521769,-0.7853,1.4703400794157062e-05,2
0,67,0.1314767748117447,-0.2117510586977005,0.5243577361106873,0.39412447065114975,0.018081448227167132,0.5373448687791824,0.018815706652634653,-0.3193797792184122,0.022488884637438897,-2.0633342358828313,0.006144664694238695,1.2219756496929917,-0.7853,1.880030768675008e-05,2
0,68,0.13490906357765198,-0.21045950055122375,0.5365829467773438,0.3947702497243881,0.021170508116483702,0.5465137767791748,0.022152328707940476,-0.32652303978781927,0.025946532342675774,-2.0482938462759446,0.007174203525056231,1.225791288471959,-0.7853,2.322593260294565e-05,2
0,69,0.1376393437385559,-0.2088531255722046,0.5490067005157471,0.3955734372138977,0.02362776026129723,0.5558315920829773,0.02476242775208956,-0.33291836955314286,0.028607802690407934,-2.032404610139565,0.007954772339159711,1.2303235528255556,-0.7853,2.741132271773509e-05,2
0,70,0.1395246982574463,-0.20677347481250763,0.5616506934165955,0.3966132625937462,0.02532457932829857,0.5653145867586136,0.02651722824662693,-0.3384146247952977,0.030325945021579297,-2.015519320370608,0.008450629478685048,1.235705603947492,-0.7853,3.3467801267134026e-05,2
0,71,0.1404985934495926,-0.2039686143398285,0.5744966864585876,0.39801569283008575,0.02620108500123025,0.5749490815401077,0.027361982405303322,-0.3427073403169029,0.031037998393617674,-1.9974328288529557,0.008652007091294529,1.2421594174319412,-0.7853,4.25513181651214e-05,2
0,72,0.14065703749656677,-0.20036999881267548,0.5875152945518494,0.39981500059366226,0.026343684643507004,0.584713037610054,0.027403735494702736,-0.3456722624916047,0.03086281199550288,-1.9781186013454726,0.008600769779971715,1.2497564128544325,-0.7853,5.367450797007421e-05,2
0,73,0.13978108763694763,-0.19621022045612335,0.6001183986663818,0.4018948897719383,0.025555329769849783,0.5941653656959534,0.026474147884198676,-0.34727673191779845,0.029601004658021273,-1.9585551993565653,0.008245066202898225,1.258069261481884,-0.7853,5.442467759810956e-05,2
0,74,0.13809441030025482,-0.19126653671264648,0.6119860410690308,0.40436673164367676,0.024037320166826262,0.60306609749794,0.024800050155813554,-0.3471547916799382,0.02751297931510174,-1.9389435671333821,0.007665253782407427,1.2671449690846648,-0.7853,5.278425663852949e-05,2
0,75,0.136027529835701,-0.1854238212108612,0.6233314871788025,0.4072880893945694,0.022177127748727807,0.6115751820802688,0.022785729552996035,-0.34530727483728735,0.025064287973164623,-1.9189126375708254,0.006995567997012,1.2771523632758477,-0.7853,5.540513972674593e-05,2
0,76,0.1336393505334854,-0.17873342335224152,0.6341913938522339,0.41063328832387924,0.020027766376733785,0.6197201120853424,0.020497286775442297,-0.3418494344447824,0.022326515052011307,-1.89848837398905,0.0062577764594993245,1.288034186839573,-0.7853,5.891923080966608e-05,2
0,77,0.13111403584480286,-0.17123836278915405,0.6445736289024353,0.414380818605423,0.017754983156919493,0.6275067883729935,0.018109955755178177,-0.3368662935180667,0.019500617863544924,-1.8777113489368509,0.005506834305374196,1.2997384190233199,-0.7853,6.228254560762182e-05,2
0,78,0.12873247265815735,-0.16270385682582855,0.6542373299598694,0.4186480715870857,0.015611576288938528,0.634754564166069,0.015871379978224524,-0.33002421167014356,0.01687737573249215,-1.8566657699573919,0.004818580722850822,1.3123481611140482,-0.7853,6.320871266526359e-05,2
0,79,0.12654192745685577,-0.15317800641059875,0.6630781888961792,0.4234109967947006,0.01364008560776711,0.6413852083683014,0.013823563126442135,-0.3214277734478985,0.014501554501519343,-1.8355696038081413,0.004202319170771216,1.3257133141651685,-0.7853,6.375205347367499e-05,2
0,80,0.12447531521320343,-0.14315712451934814,0.6712239384651184,0.4284214377403259,0.011780134588479999,0.6474945205450058,0.011913937775598859,-0.31178739181393866,0.012303213563379538,-1.8147737612496233,0.0036378714839171667,1.339392128132676,-0.7853,6.431072484787679e-05,2
0,81,0.12246586382389069,-0.13288800418376923,0.6788464188575745,0.4335559979081154,0.009971628338098532,0.6532113808393478,0.010085140670629407,-0.30150444041405255,0.010210312726548605,-1.7943164725628125,0.00310602782388172,1.3532120786052038,-0.7853,6.651177818678785e-05,2
0,82,0.12056697905063629,-0.12235955893993378,0.6859663724899292,0.4388202205300331,0.00826263204216958,0.6585513460636139,0.008379824194394246,-0.2906039997636568,0.008271162315637718,-1.7741647049084985,0.0026177880236417954,1.3671753596768417,-0.7853,6.964550345945551e-05,2
0,83,0.11888962239027023,-0.11155863106250763,0.6924723386764526,0.4442206844687462,0.006753011047840124,0.6634308207035065,0.00688726523020368,-0.2790741440478466,0.006588538999321601,-1.7544551916428173,0.002196492537051085,1.381210976343725,-0.7853,7.203023708619102e-05,2
0,84,0.11738820374011993,-0.10065648704767227,0.6984026432037354,0.44967175647616386,0.005401734262704863,0.6678785490989685,0.005564646870477339,-0.26716877602889066,0.005109551456753914,-1.7353170776047018,0.001827888305376814,1.3951549852520133,-0.7853,7.40953239737002e-05,2
0,85,0.11609787493944168,-0.08960868418216705,0.7035762071609497,0.4551956579089165,0.004240438342094435,0.6717587220668793,0.004436450406969517,-0.2548324231633566,0.003860928533313692,-1.7169564251615723,0.0015167488364742948,1.408911475951348,-0.7853,7.528942786832389e-05,2
0,86,0.11498391628265381,-0.07845558226108551,0.7081021070480347,0.46077220886945724,0.003237875550985342,0.675153146982193,0.003469273503360292,-0.242173412485773,0.002801904820785015,-1.6992751325280853,0.0012524501378405018,1.422484319410178,-0.7853,7.771729647476496e-05,2
0,87,0.11403121799230576,-0.06724215298891068,0.7121038436889648,0.46637892350554466,0.002380447089672097,0.6781544494628906,0.0026472771662442145,-0.2292886625579821,0.0019124801574248488,-1.6821523770546607,0.0010294559122312646,1.4358961045632768,-0.7853,8.109138486067722e-05,2
0,88,0.11321405321359634,-0.055975522845983505,0.7157022953033447,0.47201223857700825,0.001644998788833632,0.6808532881736755,0.001946416273213231,-0.21622044654825087,0.0011635850938268746,-1.6654308675460137,0.0008404379714330849,1.4492105573267815,-0.7853,8.560864795248368e-05,2
0,89,0.11249618977308273,-0.044666655361652374,0.7189351320266724,0.4776666723191738,0.0009989216923713823,0.6832779157161712,0.0013350004219323391,-0.20299541773143104,0.0005179184294318111,-1.6490668354346607,0.000676502489064917,1.462437972986271,-0.7853,9.049219374339958e-05,2
0,90,0.11184262484312057,-0.0333363339304924,0.7218239903450012,0.4833318330347538,0.0004107132554054399,0.6854445594549179,0.0007831213185794587,-0.1896485241305742,-5.916709126386566e-05,-1.633049145549202,0.0005296438145204239,1.4755688278068555,-0.7853,9.54325957739475e-05,2
0,91,0.11123452335596085,-0.021974097937345505,0.7243424654006958,0.48901295103132725,-0.00013657808303832453,0.6873334157466888,0.00027446480272697753,-0.17617043454298137,-0.0005864553646603849,-1.6173995833842079,0.0003955093745445599,1.4885907486816978,-0.7853,0.0001003783110907859,2
0,92,0.11066427081823349,-0.010559765622019768,0.7264299392700195,0.4947201171889901,-0.0006498053669929393,0.6888990211486816,-0.0001980083806120007,-0.16253676002166678,-0.0010720576858603637,-1.6021750867210853,0.0002721341815692986,1.501476476128191,-0.7853,0.00010519159074937637,2
0,93,0.11012005805969238,0.0008705569198355079,0.7281954884529114,0.5004352784599178,-0.0011395968496799441,0.6902231830358505,-0.000644570154257728,-0.1488086964205725,-0.0015274710580046983,-1.5872619509743364,0.00015693646672256336,1.514264441864624,-0.7853,0.00011043440789771937,2
0,94,0.10961171984672546,0.012303438037633896,0.7296351790428162,0.506151719018817,-0.0015971012413501656,0.6913029509782791,-0.0010580210300306357,-0.13500339478009668,-0.0019448534516826625,-1.572674677416133,5.135776441451723e-05,1.5269376111475692,-0.7853,0.00011554310218632658,2
0,95,0.10914130508899689,0.023753667250275612,0.7306748032569885,0.5118768336251378,-0.002020474523305879,0.6920826691389084,-0.0014375102957303219,-0.12109955422911971,-0.0023234567911299708,-1.5584937188943333,-4.4641635815382814e-05,1.539454195409857,-0.7853,0.00012036203180998207,2
0,96,0.1087019070982933,0.03518759831786156,0.7314049601554871,0.5175937991589308,-0.0024159327149391036,0.6926302868127823,-0.001789244614134915,-0.10714912029222531,-0.002670143964508533,-1.5446291024533811,-0.00013261588197675665,1.5518440304554222,-0.7853,0.00012542137597764102,2
0,97,0.10823765397071838,0.04660259187221527,0.7318688631057739,0.5233012959361076,-0.002833760529756535,0.6929782140254974,-0.0021581360671686454,-0.09315825357586847,-0.0030330366255435057,-1.5310203964913047,-0.000222178749199828,1.5641364771747126,-0.7853,0.00013084291558039432,2
0,98,0.1077500581741333,0.058002129197120667,0.7321980595588684,0.5290010645985603,-0.003272596746683107,0.6932251113653183,-0.0025428751568992176,-0.0791313122761055,-0.0034101323887198343,-1.5174817033247927,-0.0003129132415080263,1.5764343605714637,-0.7853,0.0001373188595318361,2
0,99,0.10721886903047562,0.06940321624279022,0.7323495149612427,0.5347016081213951,-0.0037506669759750227,0.693338702917099,-0.0029596512883540583,-0.06503977709746614,-0.003817848873578007,-1.5040450205092724,-0.0004079281398011674,1.5887276008942919,-0.7853,0.00014391363507557082,2
0,100,0.1066218912601471,0.08081948012113571,0.7322582602500916,0.5404097400605679,-0.004287946969270692,0.6932702618837356,-0.003425989600664718,-0.05086070748485247,-0.004273527077505856,-1.4907766163164848,-0.0005103970421667128,1.6009838203798514,-0.7853,0.00015040409740606068,2
