episode_id,frame_index,timestamp,eef_x,eef_y,eef_z,eef_axis_angle_x,eef_axis_angle_y,eef_axis_angle_z,finger_qpos_0,finger_qpos_1,gripper_aperture_proxy,expert_gripper_command
0,36,1.7999999523162842,0.15824541449546814,-0.1910000443458557,0.5728716850280762,3.1586880683898926,-0.1892843246459961,-0.3955150544643402,0.03966030851006508,-0.03973540663719177,0.07939571514725685,-1.0
0,37,1.850000023841858,0.15787570178508759,-0.1920117288827896,0.5641561150550842,3.1626763343811035,-0.1862618774175644,-0.39597088098526,0.039675626903772354,-0.0397460050880909,0.07942163199186325,-1.0
0,38,1.899999976158142,0.15666934847831726,-0.19358780980110168,0.5554812550544739,3.166677713394165,-0.18311330676078796,-0.39497387409210205,0.03968961536884308,-0.03975681960582733,0.07944643497467041,-1.0
0,39,1.9500000476837158,0.15465813875198364,-0.19588413834571838,0.5470250844955444,3.1711745262145996,-0.17900370061397552,-0.3912205696105957,0.03970285505056381,-0.039767321199178696,0.07947017624974251,-1.0
0,40,2.0,0.15190266072750092,-0.19865161180496216,0.5385082364082336,3.1764767169952393,-0.1734297275543213,-0.3840463161468506,0.03971612825989723,-0.039776761084795,0.07949288934469223,-1.0
0,41,2.049999952316284,0.1485120952129364,-0.20113666355609894,0.5296386480331421,3.1827199459075928,-0.16562587022781372,-0.37388843297958374,0.039730675518512726,-0.039783965796232224,0.07951464131474495,-1.0
0,42,2.0999999046325684,0.14449632167816162,-0.2028486281633377,0.5204532742500305,3.1892995834350586,-0.1550251692533493,-0.36192798614501953,0.03974571451544762,-0.03978974372148514,0.07953545823693275,-1.0
0,43,2.1500000953674316,0.13982327282428741,-0.20405389368534088,0.5112269520759583,3.1951980590820312,-0.1424662321805954,-0.34858232736587524,0.039759714156389236,-0.03979567810893059,0.07955539226531982,-1.0
0,44,2.200000047683716,0.13446775078773499,-0.20497582852840424,0.5020160675048828,3.2001514434814453,-0.12843866646289825,-0.3340355455875397,0.03977319970726967,-0.03980127349495888,0.07957447320222855,-1.0
0,45,2.25,0.12851427495479584,-0.2056143432855606,0.49282345175743103,3.2040674686431885,-0.11277725547552109,-0.31835541129112244,0.039786431938409805,-0.0398063026368618,0.0795927345752716,-1.0
0,46,2.299999952316284,0.12231045216321945,-0.20577965676784515,0.48382294178009033,3.207191228866577,-0.0965580865740776,-0.30072808265686035,0.03979986533522606,-0.03981034830212593,0.07961021363735199,-1.0
0,47,2.3499999046325684,0.11598997563123703,-0.20552366971969604,0.47491952776908875,3.209573268890381,-0.08092887699604034,-0.28110480308532715,0.03981255739927292,-0.03981439024209976,0.07962694764137268,-1.0
0,48,2.4000000953674316,0.10976631194353104,-0.20487970113754272,0.4660615622997284,3.2113630771636963,-0.06604960560798645,-0.2589017152786255,0.03982490673661232,-0.03981805220246315,0.07964295893907547,-1.0
0,49,2.450000047683716,0.10373064130544662,-0.2038407325744629,0.45741355419158936,3.2126965522766113,-0.05206754431128502,-0.23430629074573517,0.03983676806092262,-0.03982152044773102,0.07965828850865364,-1.0
0,50,2.5,0.09849197417497635,-0.20320014655590057,0.45011287927627563,3.2125630378723145,-0.04088413715362549,-0.20498976111412048,0.03958490118384361,-0.03982771560549736,0.07941261678934097,1.0
0,51,2.549999952316284,0.09802231192588806,-0.20453013479709625,0.450010746717453,3.2083489894866943,-0.03973901644349098,-0.1599547117948532,0.03814771771430969,-0.03934761509299278,0.07749533280730247,1.0
0,52,2.5999999046325684,0.09767457097768784,-0.20563532412052155,0.44953685998916626,3.2036120891571045,-0.038889747112989426,-0.12307779490947723,0.03696450591087341,-0.03716419264674187,0.07412869855761528,1.0
0,53,2.6500000953674316,0.09740383923053741,-0.20708757638931274,0.44906914234161377,3.19827938079834,-0.03830030933022499,-0.0947677344083786,0.03543352708220482,-0.0337587371468544,0.06919226422905922,1.0
0,54,2.700000047683716,0.09720782190561295,-0.2085791379213333,0.4487042725086212,3.193540334701538,-0.03791068494319916,-0.07481388002634048,0.03387147933244705,-0.029653135687112808,0.06352461501955986,1.0
0,55,2.75,0.09706569463014603,-0.20953644812107086,0.44844135642051697,3.190545082092285,-0.03690734878182411,-0.061777181923389435,0.03030368685722351,-0.026426000520586967,0.05672968737781048,1.0
0,56,2.799999952316284,0.0972689613699913,-0.2094707041978836,0.4480198621749878,3.1891019344329834,-0.03541172295808792,-0.05354445427656174,0.024806641042232513,-0.022549130022525787,0.0473557710647583,1.0
0,57,2.8499999046325684,0.09791381657123566,-0.20986387133598328,0.44789791107177734,3.1875274181365967,-0.03445720300078392,-0.04785306751728058,0.02209482342004776,-0.020919911563396454,0.043014734983444214,1.0
0,58,2.9000000953674316,0.0997372716665268,-0.21032166481018066,0.44815003871917725,3.1859192848205566,-0.03455163165926933,-0.040577903389930725,0.021894309669733047,-0.020950954407453537,0.042845264077186584,1.0
0,59,2.950000047683716,0.10238514840602875,-0.2107122242450714,0.4493606686592102,3.1846866607666016,-0.037349238991737366,-0.032723914831876755,0.02187730185687542,-0.0209360308945179,0.04281333275139332,1.0
0,60,3.0,0.10544732958078384,-0.21093828976154327,0.4522779881954193,3.1840999126434326,-0.04285832867026329,-0.026066584512591362,0.021875260397791862,-0.02092866413295269,0.04280392453074455,1.0
0,61,3.049999952316284,0.10889944434165955,-0.2111123502254486,0.4575667977333069,3.1838972568511963,-0.05066028609871864,-0.020242562517523766,0.02187347784638405,-0.02092220075428486,0.04279567860066891,1.0
0,62,3.0999999046325684,0.1125345379114151,-0.21151462197303772,0.465774267911911,3.183366298675537,-0.06109921634197235,-0.016121381893754005,0.021871574223041534,-0.02091662399470806,0.042788198217749596,1.0
0,63,3.1500000953674316,0.11589488387107849,-0.21225504577159882,0.47634780406951904,3.1813952922821045,-0.07313033193349838,-0.015344086103141308,0.021869590505957603,-0.020911535248160362,0.042781125754117966,1.0
0,64,3.200000047683716,0.11930183321237564,-0.21291488409042358,0.4880346953868866,3.1778204441070557,-0.08525136113166809,-0.01552621554583311,0.02186857908964157,-0.02090563252568245,0.04277421161532402,1.0
0,65,3.25,0.12320845574140549,-0.21306383609771729,0.5001004934310913,3.1737253665924072,-0.0963689386844635,-0.013866466470062733,0.021868236362934113,-0.020899323746562004,0.04276756010949612,1.0
0,66,3.299999952316284,0.12741008400917053,-0.2126135528087616,0.5122312307357788,3.169896125793457,-0.10588862001895905,-0.01100123394280672,0.02186792530119419,-0.020893247798085213,0.042761173099279404,1.0
0,67,3.3499999046325684,0.1314767748117447,-0.2117510586977005,0.5243577361106873,3.166637897491455,-0.11397188156843185,-0.008557946421205997,0.021867046132683754,-0.020887987688183784,0.04275503382086754,1.0
0,68,3.4000000953674316,0.13490906357765198,-0.21045950055122375,0.5365829467773438,3.164844036102295,-0.12006779760122299,-0.008234708569943905,0.021866492927074432,-0.02088281139731407,0.042749304324388504,1.0
0,69,3.450000047683716,0.1376393437385559,-0.2088531255722046,0.5490067005157471,3.164292335510254,-0.12403098493814468,-0.00953857321292162,0.021865766495466232,-0.020878056064248085,0.04274382255971432,1.0
0,70,3.5,0.1395246982574463,-0.20677347481250763,0.5616506934165955,3.1648550033569336,-0.12630994617938995,-0.012789901345968246,0.021865764632821083,-0.02087284065783024,0.04273860529065132,1.0
0,71,3.549999952316284,0.1404985934495926,-0.2039686143398285,0.5744966864585876,3.1662991046905518,-0.12692144513130188,-0.018177077174186707,0.021866625174880028,-0.02086700312793255,0.042733628302812576,1.0
0,72,3.5999999046325684,0.14065703749656677,-0.20036999881267548,0.5875152945518494,3.168215751647949,-0.12657196819782257,-0.024983590468764305,0.021868031471967697,-0.02086077816784382,0.042728809639811516,1.0
0,73,3.6500000953674316,0.13978108763694763,-0.19621022045612335,0.6001183986663818,3.1701903343200684,-0.1261761635541916,-0.03393267095088959,0.021869180724024773,-0.02085496298968792,0.04272414371371269,1.0
0,74,3.700000047683716,0.13809441030025482,-0.19126653671264648,0.6119860410690308,3.172447919845581,-0.12557142972946167,-0.04399501904845238,0.02187182568013668,-0.020847836509346962,0.04271966218948364,1.0
0,75,3.75,0.136027529835701,-0.1854238212108612,0.6233314871788025,3.174673080444336,-0.12473508715629578,-0.05281096324324608,0.021875331178307533,-0.020839985460042953,0.04271531663835049,1.0
0,76,3.799999952316284,0.1336393505334854,-0.17873342335224152,0.6341913938522339,3.176619052886963,-0.12370993942022324,-0.06049434468150139,0.021879596635699272,-0.020831525325775146,0.04271112196147442,1.0
0,77,3.8499999046325684,0.13111403584480286,-0.17123836278915405,0.6445736289024353,3.1782186031341553,-0.12251805514097214,-0.06674690544605255,0.02188476361334324,-0.020822299644351006,0.042707063257694244,1.0
0,78,3.9000000953674316,0.12873247265815735,-0.16270385682582855,0.6542373299598694,3.179649829864502,-0.12101811915636063,-0.07115134596824646,0.02189178392291069,-0.020811354741454124,0.042703138664364815,1.0
0,79,3.950000047683716,0.12654192745685577,-0.15317800641059875,0.6630781888961792,3.1807427406311035,-0.11943066865205765,-0.07406497001647949,0.021899718791246414,-0.02079951763153076,0.042699236422777176,1.0
0,80,4.0,0.12447531521320343,-0.14315712451934814,0.6712239384651184,3.180842161178589,-0.11811543256044388,-0.07566358149051666,0.021907417103648186,-0.020788060501217842,0.04269547760486603,1.0
0,81,4.050000190734863,0.12246586382389069,-0.13288800418376923,0.6788464188575745,3.179802894592285,-0.11703157424926758,-0.0762028619647026,0.02191525511443615,-0.02077658101916313,0.04269183613359928,1.0
0,82,4.099999904632568,0.12056697905063629,-0.12235955893993378,0.6859663724899292,3.1780762672424316,-0.11611300706863403,-0.0756012350320816,0.021923497319221497,-0.02076484076678753,0.042688338086009026,1.0
0,83,4.150000095367432,0.11888962239027023,-0.11155863106250763,0.6924723386764526,3.1763176918029785,-0.1153956949710846,-0.07369151711463928,0.021932104602456093,-0.020752880722284317,0.04268498532474041,1.0
0,84,4.199999809265137,0.11738820374011993,-0.10065648704767227,0.6984026432037354,3.1744816303253174,-0.11486851423978806,-0.07092050462961197,0.021940438076853752,-0.0207412950694561,0.04268173314630985,1.0
0,85,4.25,0.11609787493944168,-0.08960868418216705,0.7035762071609497,3.1729772090911865,-0.11446179449558258,-0.06757189333438873,0.02194914035499096,-0.020729465410113335,0.042678605765104294,1.0
0,86,4.300000190734863,0.11498391628265381,-0.07845558226108551,0.7081021070480347,3.17195725440979,-0.11404669284820557,-0.06391245871782303,0.021957827731966972,-0.020717760547995567,0.04267558827996254,1.0
0,87,4.349999904632568,0.11403121799230576,-0.06724215298891068,0.7121038436889648,3.171355724334717,-0.11348830908536911,-0.0600418820977211,0.021966569125652313,-0.020706096664071083,0.042672665789723396,1.0
0,88,4.400000095367432,0.11321405321359634,-0.055975522845983505,0.7157022953033447,3.1711103916168213,-0.11271405965089798,-0.05608726665377617,0.021975412964820862,-0.020694414153695107,0.04266982711851597,1.0
0,89,4.449999809265137,0.11249618977308273,-0.044666655361652374,0.7189351320266724,3.1710588932037354,-0.11159359663724899,-0.052238527685403824,0.021984316408634186,-0.02068275213241577,0.04266706854104996,1.0
0,90,4.5,0.11184262484312057,-0.0333363339304924,0.7218239903450012,3.171107053756714,-0.1101621761918068,-0.048616744577884674,0.021993247792124748,-0.020671142265200615,0.04266439005732536,1.0
0,91,4.550000190734863,0.11123452335596085,-0.021974097937345505,0.7243424654006958,3.1712400913238525,-0.10847847163677216,-0.0452902689576149,0.022002294659614563,-0.02065950073301792,0.042661795392632484,1.0
0,92,4.599999904632568,0.11066427081823349,-0.010559765622019768,0.7264299392700195,3.171449661254883,-0.1064457818865776,-0.042330630123615265,0.02201147936284542,-0.020647801458835602,0.04265928082168102,1.0
0,93,4.650000095367432,0.11012005805969238,0.0008705569198355079,0.7281954884529114,3.171699047088623,-0.1042298749089241,-0.0397336445748806,0.022020652890205383,-0.020636197179555893,0.042656850069761276,1.0
0,94,4.699999809265137,0.10961171984672546,0.012303438037633896,0.7296351790428162,3.171980857849121,-0.10177406668663025,-0.03740139305591583,0.02202986739575863,-0.020624622702598572,0.0426544900983572,1.0
0,95,4.75,0.10914130508899689,0.023753667250275612,0.7306748032569885,3.1723079681396484,-0.09891563653945923,-0.03533875197172165,0.022039173170924187,-0.020613031461834908,0.042652204632759094,1.0
0,96,4.800000190734863,0.1087019070982933,0.03518759831786156,0.7314049601554871,3.172661542892456,-0.0958656594157219,-0.03341197595000267,0.02204841934144497,-0.020601576194167137,0.042649995535612106,1.0
0,97,4.849999904632568,0.10823765397071838,0.04660259187221527,0.7318688631057739,3.173046827316284,-0.09267288446426392,-0.03174707293510437,0.022057700902223587,-0.02059016562998295,0.042647866532206535,1.0
0,98,4.900000095367432,0.1077500581741333,0.058002129197120667,0.7321980595588684,3.1734812259674072,-0.08938736468553543,-0.030070289969444275,0.022067014127969742,-0.020578797906637192,0.042645812034606934,1.0
0,99,4.949999809265137,0.10721886903047562,0.06940321624279022,0.7323495149612427,3.17397403717041,-0.08607703447341919,-0.028611235320568085,0.022076429799199104,-0.02056743949651718,0.042643869295716286,1.0
0,100,5.0,0.1066218912601471,0.08081948012113571,0.7322582602500916,3.174522638320923,-0.08277276903390884,-0.027719028294086456,0.022086048498749733,-0.020556200295686722,0.042642248794436455,1.0
0,101,5.050000190734863,0.10598074644804001,0.09225339442491531,0.7319803237915039,3.175130844116211,-0.07948879152536392,-0.027328452095389366,0.0220956951379776,-0.020544884726405144,0.042640579864382744,1.0
0,102,5.099999904632568,0.10531748831272125,0.10370571911334991,0.7315821647644043,3.1758008003234863,-0.07622403651475906,-0.027294661849737167,0.022105425596237183,-0.02053353562951088,0.04263896122574806,1.0
0,103,5.150000095367432,0.10462707281112671,0.11517783254384995,0.7311127781867981,3.1765336990356445,-0.07298200577497482,-0.02763698250055313,0.022115252912044525,-0.02052215300500393,0.042637405917048454,1.0
0,104,5.199999809265137,0.10395155847072601,0.12670119106769562,0.7306322455406189,3.1773715019226074,-0.06972881406545639,-0.027977414429187775,0.022125307470560074,-0.020510604605078697,0.04263591207563877,1.0
0,105,5.25,0.10320130735635757,0.13826070725917816,0.7301684021949768,3.1782212257385254,-0.06635992228984833,-0.028463682159781456,0.022135410457849503,-0.02049906551837921,0.042634475976228714,1.0
0,106,5.300000190734863,0.10212138295173645,0.1497989445924759,0.7295789122581482,3.1788434982299805,-0.0625516027212143,-0.030099689960479736,0.02214539237320423,-0.0204877108335495,0.04263310320675373,1.0
0,107,5.349999904632568,0.10050934553146362,0.16126951575279236,0.7286819219589233,3.1790690422058105,-0.05787099152803421,-0.03341500461101532,0.022155174985527992,-0.02047661319375038,0.042631788179278374,1.0
0,108,5.400000095367432,0.09816113859415054,0.17253270745277405,0.7273824214935303,3.1784260272979736,-0.05173131451010704,-0.03841481730341911,0.02216429077088833,-0.020466212183237076,0.042630502954125404,1.0
0,109,5.449999809265137,0.09502651542425156,0.1834133267402649,0.7256258130073547,3.1766164302825928,-0.04413706064224243,-0.04454776644706726,0.02217244543135166,-0.020456798374652863,0.042629243806004524,1.0
0,110,5.5,0.09118892252445221,0.19383706152439117,0.7233371138572693,3.1738688945770264,-0.03531264886260033,-0.05140290781855583,0.02217976190149784,-0.02044827491044998,0.04262803681194782,1.0
0,111,5.550000190734863,0.08659150451421738,0.20364166796207428,0.7203540205955505,3.1699070930480957,-0.02538125589489937,-0.05941179022192955,0.02218574844300747,-0.02044110745191574,0.04262685589492321,1.0
0,112,5.599999904632568,0.0813974142074585,0.21239301562309265,0.7167285084724426,3.1643855571746826,-0.01480140257626772,-0.06749194860458374,0.022189337760210037,-0.020436352118849754,0.04262568987905979,1.0
0,113,5.650000095367432,0.0758701041340828,0.21999089419841766,0.7124449610710144,3.1583220958709717,-0.004119619261473417,-0.0745321735739708,0.022191543132066727,-0.02043304778635502,0.042624590918421745,1.0
0,114,5.699999809265137,0.07003849744796753,0.22661134600639343,0.7075352668762207,3.152531385421753,0.007026034407317638,-0.08041813224554062,0.022193005308508873,-0.02043057605624199,0.04262358136475086,1.0
0,115,5.75,0.06378594040870667,0.2321409285068512,0.7019997239112854,3.1471495628356934,0.01854650117456913,-0.08591599762439728,0.022192973643541336,-0.020429702475667,0.042622676119208336,1.0
0,116,5.800000190734863,0.05711193010210991,0.23611541092395782,0.6956255435943604,3.1418051719665527,0.02995162084698677,-0.09218032658100128,0.02219078317284584,-0.020431026816368103,0.042621809989213943,1.0
0,117,5.849999904632568,0.05017442628741264,0.23848886787891388,0.6884003281593323,3.1365981101989746,0.04170708730816841,-0.09890235215425491,0.022187866270542145,-0.020433098077774048,0.04262096434831619,1.0
0,118,5.900000095367432,0.04303896427154541,0.23983173072338104,0.6804488897323608,3.1322548389434814,0.05405832827091217,-0.10541865229606628,0.022185854613780975,-0.020434334874153137,0.04262018948793411,1.0
0,119,5.949999809265137,0.03583356365561485,0.24074864387512207,0.6719202399253845,3.1295886039733887,0.06660322099924088,-0.11101154237985611,0.02224988304078579,-0.020497750490903854,0.042747633531689644,1.0
0,120,6.0,0.028813151642680168,0.24135249853134155,0.6630634069442749,3.128387451171875,0.07956881076097488,-0.11464422196149826,0.02225385420024395,-0.02050279639661312,0.04275665059685707,1.0
0,121,6.050000190734863,0.02251322939991951,0.2415262758731842,0.6542990207672119,3.1280035972595215,0.09260650724172592,-0.11457451432943344,0.022249486297369003,-0.020501157268881798,0.0427506435662508,1.0
0,122,6.099999904632568,0.01683950237929821,0.24172183871269226,0.6459187865257263,3.128715991973877,0.10589669644832611,-0.11303101480007172,0.02224908210337162,-0.020500844344496727,0.04274992644786835,1.0
0,123,6.150000095367432,0.011660673655569553,0.24245235323905945,0.6380267143249512,3.1308133602142334,0.11976747959852219,-0.1127186119556427,0.022250166162848473,-0.02049967460334301,0.04274984076619148,1.0
0,124,6.199999809265137,0.006944576743990183,0.24378567934036255,0.6306355595588684,3.133742570877075,0.134042426943779,-0.11530395597219467,0.02225101739168167,-0.020498255267739296,0.04274927265942097,1.0
0,125,6.25,0.0027817334048449993,0.2455519735813141,0.6238570809364319,3.1364123821258545,0.14818473160266876,-0.12060998380184174,0.022251371294260025,-0.02049647830426693,0.042747849598526955,1.0
0,126,6.300000190734863,-0.0006823436706326902,0.24786172807216644,0.6178698539733887,3.138424873352051,0.16176894307136536,-0.1280183643102646,0.02225312404334545,-0.020494531840085983,0.042747655883431435,1.0
0,127,6.349999904632568,-0.003705930197611451,0.25094497203826904,0.6133331656455994,3.1390597820281982,0.17456573247909546,-0.13900905847549438,0.022255925461649895,-0.020490124821662903,0.0427460502833128,1.0
0,128,6.400000095367432,-0.005910004023462534,0.25466397404670715,0.6104020476341248,3.1385059356689453,0.18526387214660645,-0.15191449224948883,0.02225806564092636,-0.020488345995545387,0.04274641163647175,1.0
0,129,6.449999809265137,-0.006998155731707811,0.2585148811340332,0.6084346771240234,3.137559413909912,0.1921733021736145,-0.16551226377487183,0.02225986123085022,-0.020488014444708824,0.042747875675559044,-1.0
0,130,6.5,-0.006751654669642448,0.26192009449005127,0.607779324054718,3.1362099647521973,0.19420866668224335,-0.17708081007003784,0.022249901667237282,-0.02058744803071022,0.0428373496979475,-1.0
0,131,6.550000190734863,-0.005617152899503708,0.2646706998348236,0.6086663603782654,3.1338448524475098,0.19393107295036316,-0.18543513119220734,0.022237833589315414,-0.020770974457263947,0.04300880804657936,-1.0
0,132,6.599999904632568,-0.004169020336121321,0.2664789855480194,0.6105983853340149,3.13110613822937,0.19136105477809906,-0.19174914062023163,0.02223706990480423,-0.020992934703826904,0.043230004608631134,-1.0
0,133,6.650000095367432,-0.0029086770955473185,0.2672417163848877,0.612678587436676,3.1285817623138428,0.18524101376533508,-0.19799013435840607,0.02224770374596119,-0.021235644817352295,0.043483348563313484,-1.0
0,134,6.699999809265137,-0.0019297184189781547,0.26694339513778687,0.6146852970123291,3.126443862915039,0.17654256522655487,-0.20438067615032196,0.02233196049928665,-0.021600093692541122,0.043932054191827774,-1.0
0,135,6.75,-0.0012875660322606564,0.26563823223114014,0.6167675256729126,3.1249186992645264,0.16740316152572632,-0.21118700504302979,0.023764116689562798,-0.023377174511551857,0.047141291201114655,-1.0
0,136,6.800000190734863,-0.0008145791362039745,0.26344186067581177,0.6190256476402283,3.1239962577819824,0.15863879024982452,-0.21755075454711914,0.02672143280506134,-0.026549460366368294,0.053270893171429634,-1.0
